step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
27,XXX,8.456110e-01,1.000000e-06,9.050000e-04,5.000000e-06,1.184900e-02,1.238200e-02,0.000000e+00,0.000000e+00,XXX,8.465220e-01,0.000000e+00,1.600000e-05,5.200000e-05,1.175600e-02,2.500000e-05,XXX,8.583710e-01,0.000000e+00,9.000000e-06,5.300000e-05,1.229400e-02,2.500000e-05
28,XXX,8.707660e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.238100e-02,1.190000e-02,0.000000e+00,0.000000e+00,XXX,8.707670e-01,0.000000e+00,9.000000e-06,5.200000e-05,1.229400e-02,2.600000e-05,XXX,8.831480e-01,0.000000e+00,2.300000e-05,5.400000e-05,1.179800e-02,2.500000e-05
29,XXX,8.950610e-01,1.000000e-06,9.020000e-04,6.000000e-06,1.187500e-02,1.242900e-02,0.000000e+00,0.000000e+00,XXX,8.959700e-01,0.000000e+00,1.600000e-05,5.300000e-05,1.178100e-02,2.500000e-05,XXX,9.078450e-01,0.000000e+00,9.000000e-06,5.200000e-05,1.234200e-02,2.600000e-05
30,XXX,9.202940e-01,1.000000e-06,0.000000e+00,0.000000e+00,1.246000e-02,1.189600e-02,8.744700e-02,0.000000e+00,XXX,9.202950e-01,0.000000e+00,9.000000e-06,5.300000e-05,1.237100e-02,2.700000e-05,XXX,9.327550e-01,0.000000e+00,2.400000e-05,5.400000e-05,1.179300e-02,2.500000e-05
31,XXX,1.032113e+00,1.000000e-06,9.170000e-04,1.200000e-05,1.193900e-02,1.251800e-02,0.000000e+00,0.000000e+00,XXX,1.033043e+00,0.000000e+00,2.100000e-05,8.000000e-05,1.180200e-02,3.600000e-05,XXX,1.044982e+00,0.000000e+00,1.400000e-05,5.700000e-05,1.242000e-02,2.700000e-05
32,XXX,1.057518e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.246600e-02,1.188200e-02,0.000000e+00,0.000000e+00,XXX,1.057519e+00,0.000000e+00,9.000000e-06,5.300000e-05,1.237700e-02,2.700000e-05,XXX,1.069985e+00,0.000000e+00,2.900000e-05,5.300000e-05,1.177500e-02,2.500000e-05
33,XXX,1.081881e+00,1.000000e-06,9.050000e-04,5.000000e-06,1.188400e-02,1.240800e-02,0.000000e+00,0.000000e+00,XXX,1.082792e+00,0.000000e+00,1.700000e-05,5.300000e-05,1.178900e-02,2.500000e-05,XXX,1.094676e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.232100e-02,2.500000e-05
34,XXX,1.107097e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.250100e-02,1.191800e-02,0.000000e+00,0.000000e+00,XXX,1.107098e+00,0.000000e+00,9.000000e-06,5.200000e-05,1.239800e-02,4.200000e-05,XXX,1.119599e+00,0.000000e+00,2.900000e-05,5.800000e-05,1.180500e-02,2.600000e-05
35,XXX,1.131540e+00,1.000000e-06,9.040000e-04,9.000000e-06,1.188100e-02,1.240100e-02,0.000000e+00,0.000000e+00,XXX,1.132454e+00,0.000000e+00,1.800000e-05,5.200000e-05,1.178400e-02,2.700000e-05,XXX,1.144335e+00,0.000000e+00,1.100000e-05,5.200000e-05,1.231100e-02,2.700000e-05
36,XXX,1.156751e+00,1.000000e-06,0.000000e+00,0.000000e+00,1.237200e-02,1.188600e-02,0.000000e+00,0.000000e+00,XXX,1.156752e+00,0.000000e+00,9.000000e-06,5.100000e-05,1.228400e-02,2.800000e-05,XXX,1.169124e+00,0.000000e+00,2.500000e-05,5.200000e-05,1.178500e-02,2.400000e-05
