step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
39,XXX,2.484469e+00,1.000000e-06,1.809000e-03,8.000000e-06,2.409600e-02,2.531700e-02,0.000000e+00,1.000000e-06,XXX,2.486288e+00,0.000000e+00,2.000000e-05,1.400000e-04,2.387000e-02,6.500000e-05,XXX,2.510383e+00,0.000000e+00,2.500000e-05,1.360000e-04,2.509200e-02,6.400000e-05
40,XXX,2.535722e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.533200e-02,2.410900e-02,1.785490e-01,1.000000e-06,XXX,2.535723e+00,0.000000e+00,1.700000e-05,1.330000e-04,2.510300e-02,7.900000e-05,XXX,2.561056e+00,0.000000e+00,7.500000e-05,1.410000e-04,2.383800e-02,5.400000e-05
41,XXX,2.763728e+00,1.000000e-06,1.834000e-03,1.200000e-05,2.416200e-02,2.535800e-02,0.000000e+00,0.000000e+00,XXX,2.765575e+00,0.000000e+00,2.300000e-05,1.900000e-04,2.388600e-02,6.300000e-05,XXX,2.789738e+00,0.000000e+00,2.400000e-05,1.370000e-04,2.513300e-02,6.200000e-05
42,XXX,2.815119e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.539900e-02,2.423000e-02,0.000000e+00,0.000000e+00,XXX,2.815120e+00,0.000000e+00,1.700000e-05,1.350000e-04,2.516600e-02,8.100000e-05,XXX,2.840519e+00,0.000000e+00,1.720000e-04,1.410000e-04,2.385100e-02,6.600000e-05
43,XXX,2.864770e+00,1.000000e-06,1.839000e-03,1.300000e-05,2.416300e-02,2.554900e-02,0.000000e+00,0.000000e+00,XXX,2.866623e+00,0.000000e+00,2.300000e-05,1.630000e-04,2.390900e-02,6.800000e-05,XXX,2.890786e+00,0.000000e+00,2.600000e-05,1.380000e-04,2.529700e-02,8.800000e-05
44,XXX,2.916355e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.549900e-02,2.407600e-02,0.000000e+00,0.000000e+00,XXX,2.916357e+00,0.000000e+00,2.000000e-05,1.400000e-04,2.526100e-02,7.700000e-05,XXX,2.941855e+00,0.000000e+00,3.300000e-05,1.420000e-04,2.384600e-02,5.500000e-05
45,XXX,2.965963e+00,1.000000e-06,1.810000e-03,7.000000e-06,2.411000e-02,2.536400e-02,0.000000e+00,0.000000e+00,XXX,2.967782e+00,0.000000e+00,1.900000e-05,1.410000e-04,2.388700e-02,6.200000e-05,XXX,2.991892e+00,0.000000e+00,2.300000e-05,1.360000e-04,2.514000e-02,6.400000e-05
46,XXX,3.017273e+00,0.000000e+00,0.000000e+00,1.000000e-06,2.542900e-02,2.410400e-02,0.000000e+00,0.000000e+00,XXX,3.017274e+00,0.000000e+00,1.800000e-05,1.340000e-04,2.519900e-02,7.800000e-05,XXX,3.042703e+00,0.000000e+00,3.200000e-05,1.410000e-04,2.387200e-02,5.900000e-05
47,XXX,3.066824e+00,1.000000e-06,1.823000e-03,9.000000e-06,2.413600e-02,2.546900e-02,0.000000e+00,0.000000e+00,XXX,3.068657e+00,0.000000e+00,2.100000e-05,1.490000e-04,2.390000e-02,6.600000e-05,XXX,3.092794e+00,0.000000e+00,2.500000e-05,1.370000e-04,2.522600e-02,7.900000e-05
48,XXX,3.118280e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.547900e-02,2.410100e-02,0.000000e+00,0.000000e+00,XXX,3.118281e+00,0.000000e+00,2.000000e-05,1.380000e-04,2.524100e-02,8.000000e-05,XXX,3.143760e+00,0.000000e+00,3.300000e-05,1.420000e-04,2.386800e-02,5.800000e-05
49,XXX,3.167878e+00,1.000000e-06,1.818000e-03,8.000000e-06,2.412600e-02,2.529800e-02,0.000000e+00,0.000000e+00,XXX,3.169705e+00,0.000000e+00,2.000000e-05,1.460000e-04,2.389800e-02,6.200000e-05,XXX,3.193831e+00,1.000000e-06,2.200000e-05,1.360000e-04,2.508000e-02,5.900000e-05
50,XXX,3.219147e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.544500e-02,2.410500e-02,1.785230e-01,0.000000e+00,XXX,3.219148e+00,0.000000e+00,1.600000e-05,1.340000e-04,2.521700e-02,7.800000e-05,XXX,3.244593e+00,0.000000e+00,3.100000e-05,1.410000e-04,2.387300e-02,6.000000e-05
51,XXX,3.447236e+00,1.000000e-06,1.840000e-03,1.200000e-05,2.426800e-02,2.548900e-02,0.000000e+00,0.000000e+00,XXX,3.449090e+00,0.000000e+00,2.200000e-05,1.900000e-04,2.399300e-02,6.200000e-05,XXX,3.473358e+00,0.000000e+00,2.400000e-05,1.350000e-04,2.526300e-02,6.600000e-05
52,XXX,3.498864e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.549300e-02,2.409200e-02,0.000000e+00,1.000000e-06,XXX,3.498866e+00,0.000000e+00,1.800000e-05,1.330000e-04,2.526400e-02,7.700000e-05,XXX,3.524359e+00,0.000000e+00,3.100000e-05,1.390000e-04,2.386700e-02,5.400000e-05
53,XXX,3.548467e+00,1.000000e-06,1.811000e-03,7.000000e-06,2.412000e-02,2.545600e-02,0.000000e+00,0.000000e+00,XXX,3.550286e+00,0.000000e+00,2.000000e-05,1.400000e-04,2.389700e-02,6.300000e-05,XXX,3.574407e+00,0.000000e+00,2.300000e-05,1.340000e-04,2.523200e-02,6.600000e-05
54,XXX,3.599880e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.545500e-02,2.407900e-02,1.000000e-06,0.000000e+00,XXX,3.599882e+00,0.000000e+00,1.900000e-05,1.330000e-04,2.522600e-02,7.600000e-05,XXX,3.625336e+00,0.000000e+00,3.200000e-05,1.390000e-04,2.385400e-02,5.400000e-05
