step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
27,XXX,1.730843e+00,1.000000e-06,1.805000e-03,1.000000e-06,2.407100e-02,2.534800e-02,0.000000e+00,0.000000e+00,XXX,1.732651e+00,0.000000e+00,6.000000e-06,1.290000e-04,2.387000e-02,6.500000e-05,XXX,1.756721e+00,0.000000e+00,2.600000e-05,1.380000e-04,2.512700e-02,5.600000e-05
28,XXX,1.782090e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.525200e-02,2.399700e-02,0.000000e+00,1.000000e-06,XXX,1.782092e+00,0.000000e+00,1.500000e-05,1.330000e-04,2.503300e-02,7.000000e-05,XXX,1.807343e+00,0.000000e+00,9.000000e-06,1.350000e-04,2.380200e-02,5.100000e-05
29,XXX,1.831358e+00,0.000000e+00,1.806000e-03,2.000000e-06,2.402900e-02,2.508100e-02,0.000000e+00,0.000000e+00,XXX,1.833166e+00,0.000000e+00,7.000000e-06,1.300000e-04,2.383600e-02,5.600000e-05,XXX,1.857195e+00,0.000000e+00,1.900000e-05,1.310000e-04,2.487800e-02,5.300000e-05
30,XXX,1.882320e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.517100e-02,2.397600e-02,1.782660e-01,0.000000e+00,XXX,1.882322e+00,0.000000e+00,1.500000e-05,1.310000e-04,2.496300e-02,6.100000e-05,XXX,1.907492e+00,0.000000e+00,9.000000e-06,1.310000e-04,2.378400e-02,5.100000e-05
31,XXX,2.109748e+00,1.000000e-06,1.837000e-03,2.000000e-06,2.414500e-02,2.523700e-02,0.000000e+00,0.000000e+00,XXX,2.111589e+00,0.000000e+00,8.000000e-06,1.930000e-04,2.386700e-02,7.600000e-05,XXX,2.135733e+00,0.000000e+00,2.700000e-05,1.430000e-04,2.501100e-02,5.600000e-05
32,XXX,2.160994e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.529700e-02,2.403900e-02,1.000000e-06,0.000000e+00,XXX,2.160995e+00,0.000000e+00,1.700000e-05,1.310000e-04,2.508300e-02,6.600000e-05,XXX,2.186292e+00,0.000000e+00,9.000000e-06,1.320000e-04,2.384600e-02,5.200000e-05
33,XXX,2.210348e+00,1.000000e-06,1.806000e-03,3.000000e-06,2.415900e-02,2.563300e-02,0.000000e+00,0.000000e+00,XXX,2.212158e+00,0.000000e+00,6.000000e-06,1.300000e-04,2.395900e-02,6.400000e-05,XXX,2.236318e+00,0.000000e+00,2.300000e-05,1.390000e-04,2.540400e-02,6.600000e-05
34,XXX,2.261986e+00,1.000000e-06,0.000000e+00,1.000000e-06,2.556800e-02,2.415000e-02,0.000000e+00,0.000000e+00,XXX,2.261988e+00,0.000000e+00,1.800000e-05,1.340000e-04,2.532900e-02,8.700000e-05,XXX,2.287557e+00,0.000000e+00,9.000000e-06,1.430000e-04,2.392800e-02,6.800000e-05
35,XXX,2.311729e+00,1.000000e-06,1.818000e-03,2.000000e-06,2.407200e-02,2.533200e-02,0.000000e+00,0.000000e+00,XXX,2.313550e+00,0.000000e+00,8.000000e-06,1.420000e-04,2.385800e-02,6.400000e-05,XXX,2.337622e+00,0.000000e+00,2.300000e-05,1.320000e-04,2.512300e-02,5.400000e-05
36,XXX,2.362973e+00,1.000000e-06,0.000000e+00,0.000000e+00,2.540200e-02,2.408800e-02,1.000000e-06,0.000000e+00,XXX,2.362975e+00,0.000000e+00,1.500000e-05,1.300000e-04,2.517400e-02,8.200000e-05,XXX,2.388376e+00,0.000000e+00,1.000000e-05,1.410000e-04,2.388100e-02,5.600000e-05
