step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
31,XXX,7.439740e-01,2.300000e-05,4.560000e-04,2.661600e-02,6.030000e-03,7.117000e-03,0.000000e+00,0.000000e+00,XXX,7.710690e-01,0.000000e+00,3.500000e-05,4.500000e-05,5.937000e-03,1.300000e-05,XXX,7.770990e-01,0.000000e+00,6.000000e-06,1.400000e-05,7.082000e-03,1.500000e-05
32,XXX,7.842890e-01,2.100000e-05,0.000000e+00,0.000000e+00,6.278000e-03,6.050000e-03,0.000000e+00,0.000000e+00,XXX,7.843100e-01,0.000000e+00,5.000000e-06,1.700000e-05,6.244000e-03,1.200000e-05,XXX,7.905880e-01,0.000000e+00,2.300000e-05,1.500000e-05,5.999000e-03,1.300000e-05
33,XXX,7.966840e-01,2.300000e-05,4.560000e-04,3.484000e-03,6.161000e-03,6.340000e-03,0.000000e+00,0.000000e+00,XXX,8.006470e-01,0.000000e+00,2.000000e-05,1.700000e-05,6.111000e-03,1.300000e-05,XXX,8.068080e-01,0.000000e+00,6.000000e-06,1.500000e-05,6.307000e-03,1.200000e-05
34,XXX,8.132000e-01,2.200000e-05,1.000000e-06,0.000000e+00,6.452000e-03,6.015000e-03,0.000000e+00,0.000000e+00,XXX,8.132230e-01,0.000000e+00,5.000000e-06,1.500000e-05,6.418000e-03,1.300000e-05,XXX,8.196750e-01,0.000000e+00,2.200000e-05,1.700000e-05,5.964000e-03,1.200000e-05
35,XXX,8.257410e-01,2.200000e-05,4.550000e-04,5.366000e-03,7.579000e-03,2.352600e-02,0.000000e+00,0.000000e+00,XXX,8.315840e-01,1.000000e-06,2.000000e-05,1.700000e-05,7.526000e-03,1.500000e-05,XXX,8.391630e-01,0.000000e+00,6.000000e-06,1.600000e-05,2.348400e-02,2.000000e-05
36,XXX,8.627740e-01,2.200000e-05,0.000000e+00,0.000000e+00,6.410000e-03,5.999000e-03,0.000000e+00,0.000000e+00,XXX,8.627960e-01,0.000000e+00,1.000000e-05,2.000000e-05,6.367000e-03,1.300000e-05,XXX,8.692070e-01,0.000000e+00,2.900000e-05,1.700000e-05,5.940000e-03,1.200000e-05
37,XXX,8.862370e-01,4.900000e-05,4.620000e-04,1.400000e-05,6.017000e-03,1.832200e-02,0.000000e+00,0.000000e+00,XXX,8.867620e-01,0.000000e+00,2.900000e-05,2.600000e-05,5.946000e-03,1.500000e-05,XXX,8.927790e-01,0.000000e+00,6.000000e-06,1.500000e-05,1.828200e-02,1.900000e-05
38,XXX,9.111880e-01,2.200000e-05,0.000000e+00,0.000000e+00,6.366000e-03,9.622000e-03,0.000000e+00,0.000000e+00,XXX,9.112100e-01,0.000000e+00,1.000000e-05,1.800000e-05,6.326000e-03,1.200000e-05,XXX,9.175760e-01,0.000000e+00,3.642000e-03,1.800000e-05,5.947000e-03,1.500000e-05
39,XXX,9.272550e-01,2.300000e-05,4.560000e-04,8.000000e-06,5.987000e-03,6.415000e-03,0.000000e+00,0.000000e+00,XXX,9.277420e-01,0.000000e+00,2.600000e-05,1.800000e-05,5.932000e-03,1.100000e-05,XXX,9.337300e-01,0.000000e+00,5.000000e-06,1.400000e-05,6.382000e-03,1.300000e-05
40,XXX,9.401960e-01,2.200000e-05,0.000000e+00,0.000000e+00,6.298000e-03,6.078000e-03,4.511100e-02,0.000000e+00,XXX,9.402190e-01,0.000000e+00,5.000000e-06,1.600000e-05,6.264000e-03,1.200000e-05,XXX,9.465160e-01,0.000000e+00,8.800000e-05,1.700000e-05,5.961000e-03,1.200000e-05
41,XXX,9.977730e-01,2.200000e-05,4.620000e-04,2.784700e-02,6.043000e-03,6.332000e-03,0.000000e+00,0.000000e+00,XXX,1.026104e+00,0.000000e+00,3.300000e-05,4.100000e-05,5.956000e-03,1.300000e-05,XXX,1.032147e+00,0.000000e+00,6.000000e-06,1.500000e-05,6.300000e-03,1.100000e-05
42,XXX,1.038540e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.353000e-03,6.005000e-03,0.000000e+00,0.000000e+00,XXX,1.038561e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.319000e-03,1.300000e-05,XXX,1.044915e+00,0.000000e+00,2.500000e-05,1.800000e-05,5.946000e-03,1.500000e-05
43,XXX,1.050985e+00,2.200000e-05,4.580000e-04,1.577900e-02,6.016000e-03,6.312000e-03,0.000000e+00,0.000000e+00,XXX,1.067244e+00,1.000000e-06,3.200000e-05,2.200000e-05,5.949000e-03,1.200000e-05,XXX,1.073260e+00,1.000000e-06,5.000000e-06,1.600000e-05,6.279000e-03,1.100000e-05
44,XXX,1.079632e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.312000e-03,5.984000e-03,0.000000e+00,0.000000e+00,XXX,1.079653e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.280000e-03,1.100000e-05,XXX,1.085966e+00,0.000000e+00,2.100000e-05,1.600000e-05,5.934000e-03,1.200000e-05
45,XXX,1.092022e+00,2.200000e-05,4.570000e-04,3.388000e-03,6.020000e-03,6.285000e-03,0.000000e+00,0.000000e+00,XXX,1.095889e+00,0.000000e+00,1.900000e-05,1.900000e-05,5.970000e-03,1.200000e-05,XXX,1.101909e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.253000e-03,1.200000e-05
46,XXX,1.108246e+00,2.300000e-05,0.000000e+00,0.000000e+00,6.285000e-03,6.170000e-03,0.000000e+00,0.000000e+00,XXX,1.108269e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.253000e-03,1.100000e-05,XXX,1.114555e+00,0.000000e+00,2.080000e-04,1.700000e-05,5.933000e-03,1.100000e-05
47,XXX,1.120770e+00,2.200000e-05,4.570000e-04,6.189000e-03,5.986000e-03,6.286000e-03,0.000000e+00,0.000000e+00,XXX,1.127438e+00,0.000000e+00,2.300000e-05,1.600000e-05,5.935000e-03,1.200000e-05,XXX,1.133424e+00,0.000000e+00,5.000000e-06,1.400000e-05,6.256000e-03,1.100000e-05
48,XXX,1.139760e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.278000e-03,6.264000e-03,0.000000e+00,0.000000e+00,XXX,1.139782e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.245000e-03,1.100000e-05,XXX,1.146060e+00,0.000000e+00,3.060000e-04,1.600000e-05,5.931000e-03,1.100000e-05
49,XXX,1.152367e+00,2.200000e-05,4.560000e-04,6.481000e-03,5.985000e-03,6.272000e-03,1.000000e-06,0.000000e+00,XXX,1.159326e+00,0.000000e+00,2.300000e-05,1.600000e-05,5.935000e-03,1.100000e-05,XXX,1.165311e+00,0.000000e+00,5.000000e-06,1.400000e-05,6.242000e-03,1.100000e-05
50,XXX,1.171631e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.277000e-03,6.277000e-03,4.501700e-02,0.000000e+00,XXX,1.171653e+00,0.000000e+00,4.000000e-06,1.500000e-05,6.246000e-03,1.100000e-05,XXX,1.177929e+00,0.000000e+00,3.190000e-04,1.500000e-05,5.932000e-03,1.100000e-05
51,XXX,1.229294e+00,2.200000e-05,4.580000e-04,2.626200e-02,6.054000e-03,6.295000e-03,0.000000e+00,0.000000e+00,XXX,1.256036e+00,1.000000e-06,4.800000e-05,3.900000e-05,5.953000e-03,1.300000e-05,XXX,1.262090e+00,0.000000e+00,6.000000e-06,1.400000e-05,6.263000e-03,1.200000e-05
52,XXX,1.268446e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.305000e-03,6.150000e-03,1.000000e-06,0.000000e+00,XXX,1.268468e+00,0.000000e+00,4.000000e-06,1.600000e-05,6.273000e-03,1.100000e-05,XXX,1.274772e+00,0.000000e+00,1.850000e-04,1.700000e-05,5.937000e-03,1.100000e-05
53,XXX,1.280966e+00,2.000000e-05,4.580000e-04,1.281000e-03,5.994000e-03,6.306000e-03,0.000000e+00,0.000000e+00,XXX,1.282725e+00,0.000000e+00,2.400000e-05,1.700000e-05,5.941000e-03,1.200000e-05,XXX,1.288719e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.274000e-03,1.200000e-05
54,XXX,1.295072e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.292000e-03,6.151000e-03,1.000000e-06,0.000000e+00,XXX,1.295094e+00,0.000000e+00,5.000000e-06,1.700000e-05,6.257000e-03,1.300000e-05,XXX,1.301386e+00,0.000000e+00,1.730000e-04,1.700000e-05,5.950000e-03,1.100000e-05
55,XXX,1.307584e+00,2.100000e-05,4.580000e-04,3.019000e-03,6.003000e-03,6.331000e-03,0.000000e+00,0.000000e+00,XXX,1.311082e+00,0.000000e+00,2.400000e-05,1.700000e-05,5.951000e-03,1.100000e-05,XXX,1.317085e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.298000e-03,1.300000e-05
56,XXX,1.323467e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.342000e-03,6.335000e-03,0.000000e+00,0.000000e+00,XXX,1.323489e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.309000e-03,1.200000e-05,XXX,1.329831e+00,0.000000e+00,3.560000e-04,1.600000e-05,5.951000e-03,1.200000e-05
57,XXX,1.336213e+00,2.100000e-05,4.580000e-04,3.341000e-03,6.236000e-03,6.561000e-03,0.000000e+00,0.000000e+00,XXX,1.340034e+00,0.000000e+00,2.400000e-05,1.700000e-05,6.182000e-03,1.200000e-05,XXX,1.346270e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.523000e-03,1.700000e-05
58,XXX,1.352905e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.342000e-03,6.010000e-03,0.000000e+00,0.000000e+00,XXX,1.352927e+00,0.000000e+00,7.000000e-06,1.700000e-05,6.306000e-03,1.200000e-05,XXX,1.359270e+00,0.000000e+00,2.700000e-05,1.600000e-05,5.952000e-03,1.400000e-05
59,XXX,1.365435e+00,2.200000e-05,4.600000e-04,3.324000e-02,6.057000e-03,6.360000e-03,0.000000e+00,0.000000e+00,XXX,1.399157e+00,0.000000e+00,4.300000e-05,3.200000e-05,5.968000e-03,1.300000e-05,XXX,1.405214e+00,0.000000e+00,6.000000e-06,1.500000e-05,6.327000e-03,1.200000e-05
60,XXX,1.411648e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.359000e-03,6.080000e-03,6.555000e-02,0.000000e+00,XXX,1.411670e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.326000e-03,1.200000e-05,XXX,1.418029e+00,0.000000e+00,8.500000e-05,1.600000e-05,5.966000e-03,1.300000e-05
61,XXX,1.489734e+00,2.200000e-05,4.590000e-04,1.400000e-05,6.048000e-03,6.364000e-03,0.000000e+00,0.000000e+00,XXX,1.490229e+00,0.000000e+00,3.200000e-05,3.900000e-05,5.964000e-03,1.300000e-05,XXX,1.496277e+00,0.000000e+00,6.000000e-06,1.500000e-05,6.329000e-03,1.400000e-05
62,XXX,1.502693e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.374000e-03,6.029000e-03,0.000000e+00,0.000000e+00,XXX,1.502715e+00,0.000000e+00,6.000000e-06,1.700000e-05,6.339000e-03,1.200000e-05,XXX,1.509089e+00,0.000000e+00,3.200000e-05,1.600000e-05,5.969000e-03,1.200000e-05
63,XXX,1.515165e+00,2.200000e-05,4.570000e-04,6.678000e-03,6.001000e-03,6.302000e-03,0.000000e+00,0.000000e+00,XXX,1.522322e+00,0.000000e+00,2.200000e-05,1.700000e-05,5.951000e-03,1.100000e-05,XXX,1.528324e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.269000e-03,1.100000e-05
64,XXX,1.534672e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.324000e-03,6.121000e-03,0.000000e+00,0.000000e+00,XXX,1.534694e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.291000e-03,1.200000e-05,XXX,1.541018e+00,0.000000e+00,1.280000e-04,1.600000e-05,5.965000e-03,1.200000e-05
65,XXX,1.547186e+00,2.000000e-05,4.580000e-04,6.038000e-03,6.009000e-03,6.309000e-03,0.000000e+00,0.000000e+00,XXX,1.553703e+00,0.000000e+00,2.200000e-05,1.700000e-05,5.957000e-03,1.200000e-05,XXX,1.559711e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.278000e-03,1.100000e-05
66,XXX,1.566069e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.301000e-03,6.168000e-03,0.000000e+00,0.000000e+00,XXX,1.566091e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.269000e-03,1.200000e-05,XXX,1.572392e+00,0.000000e+00,1.900000e-04,1.600000e-05,5.951000e-03,1.100000e-05
67,XXX,1.578604e+00,2.200000e-05,4.590000e-04,6.794000e-03,6.003000e-03,6.341000e-03,0.000000e+00,0.000000e+00,XXX,1.585879e+00,1.000000e-06,2.100000e-05,1.700000e-05,5.952000e-03,1.200000e-05,XXX,1.591883e+00,0.000000e+00,5.000000e-06,1.400000e-05,6.307000e-03,1.400000e-05
68,XXX,1.598293e+00,2.000000e-05,0.000000e+00,0.000000e+00,6.354000e-03,6.178000e-03,0.000000e+00,0.000000e+00,XXX,1.598313e+00,0.000000e+00,6.000000e-06,1.600000e-05,6.319000e-03,1.300000e-05,XXX,1.604667e+00,0.000000e+00,1.800000e-04,1.600000e-05,5.969000e-03,1.300000e-05
69,XXX,1.610903e+00,2.200000e-05,4.600000e-04,1.520100e-02,6.027000e-03,6.325000e-03,0.000000e+00,0.000000e+00,XXX,1.626586e+00,0.000000e+00,2.600000e-05,2.200000e-05,5.967000e-03,1.200000e-05,XXX,1.632613e+00,0.000000e+00,6.000000e-06,1.400000e-05,6.294000e-03,1.100000e-05
70,XXX,1.638998e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.318000e-03,6.055000e-03,4.504900e-02,0.000000e+00,XXX,1.639019e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.287000e-03,1.100000e-05,XXX,1.645337e+00,0.000000e+00,7.100000e-05,1.600000e-05,5.956000e-03,1.100000e-05
71,XXX,1.696513e+00,2.200000e-05,4.620000e-04,2.547700e-02,6.063000e-03,6.335000e-03,0.000000e+00,0.000000e+00,XXX,1.722474e+00,0.000000e+00,3.500000e-05,4.100000e-05,5.974000e-03,1.300000e-05,XXX,1.728538e+00,0.000000e+00,6.000000e-06,1.500000e-05,6.301000e-03,1.200000e-05
72,XXX,1.734932e+00,2.100000e-05,0.000000e+00,0.000000e+00,6.320000e-03,6.051000e-03,1.000000e-06,0.000000e+00,XXX,1.734953e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.287000e-03,1.200000e-05,XXX,1.741273e+00,0.000000e+00,4.500000e-05,1.700000e-05,5.977000e-03,1.200000e-05
73,XXX,1.747368e+00,2.200000e-05,4.600000e-04,2.972000e-03,6.019000e-03,6.345000e-03,0.000000e+00,0.000000e+00,XXX,1.750823e+00,0.000000e+00,1.900000e-05,1.800000e-05,5.969000e-03,1.200000e-05,XXX,1.756841e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.313000e-03,1.200000e-05
74,XXX,1.763248e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.323000e-03,6.098000e-03,0.000000e+00,0.000000e+00,XXX,1.763270e+00,0.000000e+00,5.000000e-06,1.700000e-05,6.289000e-03,1.200000e-05,XXX,1.769593e+00,0.000000e+00,1.030000e-04,1.600000e-05,5.967000e-03,1.200000e-05
75,XXX,1.775737e+00,2.100000e-05,4.600000e-04,6.150000e-03,6.017000e-03,6.324000e-03,0.000000e+00,0.000000e+00,XXX,1.782368e+00,1.000000e-06,2.200000e-05,1.700000e-05,5.965000e-03,1.200000e-05,XXX,1.788385e+00,0.000000e+00,5.000000e-06,1.500000e-05,6.293000e-03,1.100000e-05
76,XXX,1.794756e+00,2.200000e-05,0.000000e+00,0.000000e+00,6.312000e-03,6.231000e-03,0.000000e+00,0.000000e+00,XXX,1.794778e+00,0.000000e+00,5.000000e-06,1.600000e-05,6.280000e-03,1.100000e-05,XXX,1.801090e+00,0.000000e+00,2.390000e-04,1.500000e-05,5.965000e-03,1.200000e-05
