step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
27,XXX,5.249410e-01,1.000000e-06,2.530000e-04,6.000000e-06,2.942000e-03,3.056000e-03,0.000000e+00,0.000000e+00,XXX,5.252010e-01,0.000000e+00,1.500000e-05,5.000000e-06,2.921000e-03,1.000000e-06,XXX,5.281430e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.048000e-03,2.000000e-06
28,XXX,5.312120e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.088000e-03,2.951000e-03,0.000000e+00,0.000000e+00,XXX,5.312130e-01,1.000000e-06,2.000000e-06,1.500000e-05,3.069000e-03,1.000000e-06,XXX,5.343010e-01,1.000000e-06,1.600000e-05,5.000000e-06,2.928000e-03,1.000000e-06
29,XXX,5.372650e-01,1.000000e-06,2.570000e-04,3.020000e-04,2.973000e-03,3.062000e-03,0.000000e+00,0.000000e+00,XXX,5.378250e-01,0.000000e+00,2.600000e-05,5.000000e-06,2.941000e-03,1.000000e-06,XXX,5.407980e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.055000e-03,1.000000e-06
30,XXX,5.438770e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.093000e-03,2.961000e-03,3.027900e-02,0.000000e+00,XXX,5.438780e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.073000e-03,2.000000e-06,XXX,5.469710e-01,0.000000e+00,1.200000e-05,7.000000e-06,2.941000e-03,1.000000e-06
31,XXX,5.802250e-01,2.000000e-06,2.730000e-04,1.100000e-05,2.973000e-03,3.065000e-03,0.000000e+00,0.000000e+00,XXX,5.805110e-01,0.000000e+00,2.400000e-05,8.000000e-06,2.939000e-03,2.000000e-06,XXX,5.834840e-01,0.000000e+00,3.000000e-06,4.000000e-06,3.057000e-03,1.000000e-06
32,XXX,5.865630e-01,2.000000e-06,0.000000e+00,0.000000e+00,3.104000e-03,2.952000e-03,0.000000e+00,0.000000e+00,XXX,5.865650e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.084000e-03,2.000000e-06,XXX,5.896690e-01,0.000000e+00,1.200000e-05,5.000000e-06,2.933000e-03,2.000000e-06
33,XXX,5.926340e-01,1.000000e-06,2.520000e-04,5.000000e-06,2.951000e-03,3.061000e-03,0.000000e+00,1.000000e-06,XXX,5.928920e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.934000e-03,1.000000e-06,XXX,5.958430e-01,1.000000e-06,1.000000e-06,4.000000e-06,3.054000e-03,1.000000e-06
34,XXX,5.989180e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.100000e-03,2.949000e-03,0.000000e+00,0.000000e+00,XXX,5.989190e-01,0.000000e+00,1.300000e-05,4.000000e-06,3.081000e-03,2.000000e-06,XXX,6.020190e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.932000e-03,1.000000e-06
35,XXX,6.049810e-01,1.000000e-06,2.590000e-04,5.000000e-06,2.955000e-03,3.069000e-03,0.000000e+00,0.000000e+00,XXX,6.052460e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.937000e-03,2.000000e-06,XXX,6.082010e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.062000e-03,1.000000e-06
36,XXX,6.112830e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.115000e-03,2.956000e-03,0.000000e+00,0.000000e+00,XXX,6.112840e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.096000e-03,1.000000e-06,XXX,6.143990e-01,0.000000e+00,1.200000e-05,4.000000e-06,2.936000e-03,4.000000e-06
37,XXX,6.173680e-01,1.000000e-06,2.530000e-04,4.000000e-06,3.009000e-03,3.119000e-03,0.000000e+00,0.000000e+00,XXX,6.176260e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.992000e-03,1.000000e-06,XXX,6.206350e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.111000e-03,2.000000e-06
38,XXX,6.237670e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.103000e-03,2.954000e-03,0.000000e+00,0.000000e+00,XXX,6.237680e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.083000e-03,1.000000e-06,XXX,6.268710e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.937000e-03,1.000000e-06
39,XXX,6.298380e-01,1.000000e-06,2.550000e-04,5.000000e-06,2.953000e-03,3.062000e-03,0.000000e+00,0.000000e+00,XXX,6.300990e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.936000e-03,1.000000e-06,XXX,6.330520e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.055000e-03,1.000000e-06
40,XXX,6.361340e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.104000e-03,2.964000e-03,2.917800e-02,0.000000e+00,XXX,6.361350e-01,0.000000e+00,1.300000e-05,5.000000e-06,3.084000e-03,2.000000e-06,XXX,6.392390e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.947000e-03,1.000000e-06
41,XXX,6.713970e-01,3.000000e-06,2.760000e-04,8.400000e-05,2.958000e-03,3.063000e-03,0.000000e+00,0.000000e+00,XXX,6.717600e-01,0.000000e+00,1.300000e-05,7.000000e-06,2.937000e-03,1.000000e-06,XXX,6.747190e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.055000e-03,1.000000e-06
42,XXX,6.777960e-01,1.000000e-06,0.000000e+00,0.000000e+00,3.100000e-03,2.951000e-03,0.000000e+00,0.000000e+00,XXX,6.777970e-01,0.000000e+00,2.000000e-06,1.600000e-05,3.080000e-03,1.000000e-06,XXX,6.808970e-01,0.000000e+00,1.100000e-05,8.000000e-06,2.931000e-03,1.000000e-06
43,XXX,6.838610e-01,2.000000e-06,2.560000e-04,5.000000e-06,2.956000e-03,3.063000e-03,0.000000e+00,0.000000e+00,XXX,6.841240e-01,0.000000e+00,1.100000e-05,5.000000e-06,2.938000e-03,2.000000e-06,XXX,6.870800e-01,0.000000e+00,2.000000e-06,4.000000e-06,3.056000e-03,1.000000e-06
