step_nr,mainloop:,start of iteration(abs),0..1 print and init,1..2 compute_deltat(),2..3 mpi dt sync,3..4 1. h_godunov,4..5 2. h_godunov,5..6 writing state,6..7 sync loop (if DBG),MPI_hydro_godunov: first sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace,MPI_hydro_godunov: second sweep,start of func (abs),0..1 print and init,1..2 make_boundary,2..3 alloc wspace,3..4 calc. loop,4..5 dealloc. wspace
31,XXX,8.026980e-01,0.000000e+00,4.100000e-04,3.700000e-04,5.659000e-03,5.920000e-03,0.000000e+00,0.000000e+00,XXX,8.034780e-01,0.000000e+00,2.600000e-05,9.000000e-06,5.622000e-03,2.000000e-06,XXX,8.091370e-01,0.000000e+00,1.000000e-05,7.000000e-06,5.901000e-03,2.000000e-06
32,XXX,8.150650e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.911000e-03,5.934000e-03,0.000000e+00,0.000000e+00,XXX,8.150650e-01,0.000000e+00,4.000000e-06,7.000000e-06,5.898000e-03,2.000000e-06,XXX,8.209760e-01,0.000000e+00,3.050000e-04,7.000000e-06,5.620000e-03,2.000000e-06
33,XXX,8.269170e-01,0.000000e+00,4.010000e-04,1.420000e-04,5.688000e-03,5.953000e-03,1.000000e-06,0.000000e+00,XXX,8.274600e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.665000e-03,2.000000e-06,XXX,8.331480e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.943000e-03,1.000000e-06
34,XXX,8.391100e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.964000e-03,5.815000e-03,0.000000e+00,0.000000e+00,XXX,8.391100e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.952000e-03,1.000000e-06,XXX,8.450740e-01,0.000000e+00,1.480000e-04,7.000000e-06,5.658000e-03,1.000000e-06
35,XXX,8.508960e-01,0.000000e+00,4.010000e-04,1.390000e-04,5.639000e-03,5.960000e-03,0.000000e+00,0.000000e+00,XXX,8.514360e-01,0.000000e+00,1.400000e-05,8.000000e-06,5.616000e-03,1.000000e-06,XXX,8.570750e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.948000e-03,2.000000e-06
36,XXX,8.630430e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.913000e-03,6.197000e-03,0.000000e+00,0.000000e+00,XXX,8.630430e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.902000e-03,1.000000e-06,XXX,8.689560e-01,0.000000e+00,5.700000e-04,8.000000e-06,5.618000e-03,1.000000e-06
37,XXX,8.751610e-01,0.000000e+00,4.030000e-04,2.280000e-04,5.640000e-03,5.934000e-03,0.000000e+00,0.000000e+00,XXX,8.757920e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.618000e-03,1.000000e-06,XXX,8.814320e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.924000e-03,1.000000e-06
38,XXX,8.873740e-01,0.000000e+00,0.000000e+00,1.000000e-06,5.940000e-03,5.843000e-03,0.000000e+00,0.000000e+00,XXX,8.873750e-01,0.000000e+00,3.000000e-06,1.000000e-05,5.925000e-03,2.000000e-06,XXX,8.933150e-01,0.000000e+00,2.200000e-04,8.000000e-06,5.614000e-03,1.000000e-06
39,XXX,8.991660e-01,0.000000e+00,4.040000e-04,9.500000e-05,5.640000e-03,5.937000e-03,0.000000e+00,0.000000e+00,XXX,8.996650e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.617000e-03,2.000000e-06,XXX,9.053050e-01,0.000000e+00,3.000000e-06,6.000000e-06,5.927000e-03,1.000000e-06
40,XXX,9.112500e-01,0.000000e+00,0.000000e+00,0.000000e+00,5.938000e-03,5.746000e-03,5.158600e-02,0.000000e+00,XXX,9.112500e-01,0.000000e+00,4.000000e-06,7.000000e-06,5.926000e-03,1.000000e-06,XXX,9.171880e-01,0.000000e+00,1.200000e-04,7.000000e-06,5.618000e-03,1.000000e-06
41,XXX,9.745290e-01,0.000000e+00,4.020000e-04,1.380000e-04,5.651000e-03,5.944000e-03,0.000000e+00,0.000000e+00,XXX,9.750690e-01,0.000000e+00,1.700000e-05,1.000000e-05,5.622000e-03,2.000000e-06,XXX,9.807200e-01,0.000000e+00,1.000000e-05,7.000000e-06,5.926000e-03,1.000000e-06
42,XXX,9.866720e-01,1.000000e-06,0.000000e+00,0.000000e+00,5.936000e-03,5.798000e-03,0.000000e+00,0.000000e+00,XXX,9.866730e-01,0.000000e+00,3.000000e-06,7.000000e-06,5.925000e-03,1.000000e-06,XXX,9.926100e-01,0.000000e+00,1.720000e-04,1.100000e-05,5.613000e-03,1.000000e-06
43,XXX,9.984150e-01,0.000000e+00,4.010000e-04,9.900000e-05,5.637000e-03,5.961000e-03,0.000000e+00,0.000000e+00,XXX,9.989150e-01,0.000000e+00,1.400000e-05,7.000000e-06,5.615000e-03,1.000000e-06,XXX,1.004552e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.951000e-03,1.000000e-06
44,XXX,1.010528e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.963000e-03,5.656000e-03,0.000000e+00,0.000000e+00,XXX,1.010529e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.950000e-03,2.000000e-06,XXX,1.016491e+00,0.000000e+00,3.600000e-05,7.000000e-06,5.612000e-03,1.000000e-06
45,XXX,1.022157e+00,0.000000e+00,4.040000e-04,9.800000e-05,5.635000e-03,5.958000e-03,0.000000e+00,0.000000e+00,XXX,1.022659e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.613000e-03,1.000000e-06,XXX,1.028294e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.948000e-03,1.000000e-06
46,XXX,1.034260e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.985000e-03,5.654000e-03,1.000000e-06,0.000000e+00,XXX,1.034260e+00,0.000000e+00,3.000000e-06,8.000000e-06,5.972000e-03,2.000000e-06,XXX,1.040245e+00,0.000000e+00,3.100000e-05,8.000000e-06,5.614000e-03,1.000000e-06
47,XXX,1.045907e+00,0.000000e+00,4.010000e-04,9.800000e-05,5.634000e-03,5.971000e-03,0.000000e+00,0.000000e+00,XXX,1.046406e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.612000e-03,1.000000e-06,XXX,1.052041e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.959000e-03,2.000000e-06
48,XXX,1.058018e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.962000e-03,5.822000e-03,0.000000e+00,0.000000e+00,XXX,1.058019e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.949000e-03,2.000000e-06,XXX,1.063980e+00,0.000000e+00,1.980000e-04,7.000000e-06,5.616000e-03,1.000000e-06
49,XXX,1.069809e+00,0.000000e+00,4.010000e-04,1.080000e-04,5.639000e-03,5.964000e-03,0.000000e+00,0.000000e+00,XXX,1.070318e+00,0.000000e+00,1.400000e-05,7.000000e-06,5.616000e-03,2.000000e-06,XXX,1.075957e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.954000e-03,1.000000e-06
50,XXX,1.081928e+00,1.000000e-06,0.000000e+00,0.000000e+00,5.965000e-03,5.768000e-03,5.083900e-02,0.000000e+00,XXX,1.081929e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.954000e-03,1.000000e-06,XXX,1.087895e+00,0.000000e+00,1.420000e-04,7.000000e-06,5.617000e-03,1.000000e-06
51,XXX,1.144510e+00,0.000000e+00,4.210000e-04,2.740000e-04,5.652000e-03,5.966000e-03,0.000000e+00,0.000000e+00,XXX,1.145206e+00,0.000000e+00,1.700000e-05,8.000000e-06,5.624000e-03,2.000000e-06,XXX,1.150857e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.955000e-03,1.000000e-06
52,XXX,1.156831e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.967000e-03,5.807000e-03,0.000000e+00,0.000000e+00,XXX,1.156832e+00,0.000000e+00,3.000000e-06,7.000000e-06,5.954000e-03,2.000000e-06,XXX,1.162798e+00,0.000000e+00,1.810000e-04,7.000000e-06,5.617000e-03,1.000000e-06
53,XXX,1.168612e+00,0.000000e+00,4.010000e-04,1.120000e-04,5.640000e-03,5.970000e-03,0.000000e+00,0.000000e+00,XXX,1.169125e+00,0.000000e+00,1.300000e-05,8.000000e-06,5.617000e-03,2.000000e-06,XXX,1.174765e+00,0.000000e+00,3.000000e-06,6.000000e-06,5.960000e-03,1.000000e-06
